market,link,price,name,date,datetime,stock
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-23,2023-02-23 07:42:06,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-23,2023-02-23 07:42:05,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-23,2023-02-23 07:42:03,15
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-22,2023-02-22 07:46:22,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-22,2023-02-22 07:46:21,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-22,2023-02-22 07:46:18,15
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-21,2023-02-21 07:42:53,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-21,2023-02-21 07:42:52,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-21,2023-02-21 07:42:49,15
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-20,2023-02-20 07:46:40,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-20,2023-02-20 07:46:39,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-20,2023-02-20 07:46:36,15
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-19,2023-02-19 07:38:49,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-19,2023-02-19 07:38:48,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-19,2023-02-19 07:38:46,15
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-18,2023-02-18 07:55:54,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-18,2023-02-18 07:55:53,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-18,2023-02-18 07:55:50,15
hareruya2,https://www.hareruya2.com/product/19779,50,ザルード(-){草},2023-02-17,2023-02-17 07:43:26,19
cardrush,https://www.cardrush-pokemon.jp/product/21353,50,ザルード006/05,2023-02-17,2023-02-17 07:43:25,46
torecolo,/shop/g/g006-053-SH-B/,24,【ポケカ】ＳＳ◇ザル,2023-02-17,2023-02-17 07:43:23,15
