master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s8_001_100,S8,001/100,ポケモン,草,キャタピー,C,E,
s8_002_100,S8,002/100,ポケモン,草,トランセル,C,E,
s8_003_100,S8,003/100,ポケモン,草,バタフリー,R,E,
s8_004_100,S8,004/100,ポケモン,草,キノココ,C,E,
s8_005_100,S8,005/100,ポケモン,草,キノガッサ,C,E,
s8_006_100,S8,006/100,ポケモン,草,マラカッチ,U,E,
s8_007_100,S8,007/100,ポケモン,草,チョボマキ,C,E,
s8_008_100,S8,008/100,ポケモン,草,アギルダー,U,E,
s8_009_100,S8,009/100,ポケモン,草,ビリジオン,U,E,
s8_010_100,S8,010/100,ポケモン,草,アゴジムシ,C,E,
s8_011_100,S8,011/100,ポケモン,草,アマージョV,RR,E,
s8_012_100,S8,012/100,ポケモン,炎,ガーディ,C,E,
s8_013_100,S8,013/100,ポケモン,炎,ウインディ,U,E,
s8_014_100,S8,014/100,ポケモン,炎,シャンデラV,RR,E,
s8_015_100,S8,015/100,ポケモン,炎,シャンデラVMAX,RRR,E,
s8_016_100,S8,016/100,ポケモン,炎,クイタラン,C,E,
s8_017_100,S8,017/100,ポケモン,炎,オドリドリ,U,E,
s8_018_100,S8,018/100,ポケモン,水,ヒトデマン,C,E,
s8_019_100,S8,019/100,ポケモン,水,スターミー,R,E,
s8_020_100,S8,020/100,ポケモン,水,ワニノコ,C,E,
s8_021_100,S8,021/100,ポケモン,水,アリゲイツ,U,E,
s8_022_100,S8,022/100,ポケモン,水,オーダイル,R,E,
s8_023_100,S8,023/100,ポケモン,水,パールル,C,E,
s8_024_100,S8,024/100,ポケモン,水,ハンテール,U,E,
s8_025_100,S8,025/100,ポケモン,水,サクラビス,U,E,
s8_026_100,S8,026/100,ポケモン,水,ケケンカニV,RR,E,
s8_027_100,S8,027/100,ポケモン,水,ナマコブシ,C,E,
s8_028_100,S8,028/100,ポケモン,水,ユキハミ,C,E,
s8_029_100,S8,029/100,ポケモン,水,モスノウ,U,E,
s8_030_100,S8,030/100,ポケモン,雷,エリキテル,C,E,
s8_031_100,S8,031/100,ポケモン,雷,エレザード,C,E,
s8_032_100,S8,032/100,ポケモン,雷,デンヂムシ,C,E,
s8_033_100,S8,033/100,ポケモン,雷,クワガノン,U,E,
s8_034_100,S8,034/100,ポケモン,雷,パルスワンV,RR,E,
s8_035_100,S8,035/100,ポケモン,雷,パルスワンVMAX,RRR,E,
s8_036_100,S8,036/100,ポケモン,雷,エレズン,C,E,
s8_037_100,S8,037/100,ポケモン,雷,ストリンダー,R,,
s8_038_100,S8,038/100,ポケモン,超,ルージュラ,C,E,
s8_039_100,S8,039/100,ポケモン,超,ミュウV,RR,E,
s8_040_100,S8,040/100,ポケモン,超,ミュウVMAX,RRR,E,
s8_041_100,S8,041/100,ポケモン,超,ブルー,C,E,
s8_042_100,S8,042/100,ポケモン,超,グランブル,U,E,
s8_043_100,S8,043/100,ポケモン,超,ガラルサニーゴ,C,E,
s8_044_100,S8,044/100,ポケモン,超,ガラルサニゴーン,U,E,
s8_045_100,S8,045/100,ポケモン,超,デオキシス,R,E,
s8_046_100,S8,046/100,ポケモン,超,ムンナ,C,E,
s8_047_100,S8,047/100,ポケモン,超,ムシャーナ,C,E,
s8_048_100,S8,048/100,ポケモン,超,メロエッタ,U,E,
s8_049_100,S8,049/100,ポケモン,超,ドラメシヤ,C,E,
s8_050_100,S8,050/100,ポケモン,超,ドロンチ,U,E,
s8_051_100,S8,051/100,ポケモン,超,ドラパルト,R,E,
s8_052_100,S8,052/100,ポケモン,闘,イシツブテ,C,E,
s8_053_100,S8,053/100,ポケモン,闘,ゴローン,C,E,
s8_054_100,S8,054/100,ポケモン,闘,ゴローニャ,U,E,
s8_055_100,S8,055/100,ポケモン,闘,イワーク,C,E,
s8_056_100,S8,056/100,ポケモン,闘,ハガネール,R,E,
s8_057_100,S8,057/100,ポケモン,闘,モグリュー,C,E,
s8_058_100,S8,058/100,ポケモン,闘,タイレーツ,U,E,
s8_059_100,S8,059/100,ポケモン,悪,ガラルジグザグマ,C,E,
s8_060_100,S8,060/100,ポケモン,悪,ガラルマッスグマ,U,E,
s8_061_100,S8,061/100,ポケモン,悪,ガラルタチフサグマ,R,E,
s8_062_100,S8,062/100,ポケモン,悪,ヤブクロン,C,E,
s8_063_100,S8,063/100,ポケモン,悪,ダストダス,U,E,
s8_064_100,S8,064/100,ポケモン,悪,バルチャイ,C,E,
s8_065_100,S8,065/100,ポケモン,悪,バルジーナ,C,E,
s8_066_100,S8,066/100,ポケモン,悪,フーパV,RR,E,
s8_067_100,S8,067/100,ポケモン,鋼,ドリュウズ,C,E,
s8_068_100,S8,068/100,ポケモン,鋼,アイアント,C,E,
s8_069_100,S8,069/100,ポケモン,鋼,ゲノセクトV,RR,E,
s8_070_100,S8,070/100,ポケモン,鋼,トゲデマル,C,E,
s8_071_100,S8,071/100,ポケモン,鋼,メルタン,C,E,
s8_072_100,S8,072/100,ポケモン,鋼,メルメタル,R,E,
s8_073_100,S8,073/100,ポケモン,鋼,アーマーガア,U,E,
s8_074_100,S8,074/100,ポケモン,竜,ラティアス,U,E,
s8_075_100,S8,075/100,ポケモン,竜,ラティオス,R,E,
s8_076_100,S8,076/100,ポケモン,竜,ヌメラ,C,E,
s8_077_100,S8,077/100,ポケモン,竜,ヌメイル,C,E,
s8_078_100,S8,078/100,ポケモン,竜,ヌメルゴン,U,E,
s8_079_100,S8,079/100,ポケモン,無,ノコッチ,U,E,
s8_080_100,S8,080/100,ポケモン,無,ドーブル,C,E,
s8_081_100,S8,081/100,ポケモン,無,エネコ,C,E,
s8_082_100,S8,082/100,ポケモン,無,エネコロロ,C,E,
s8_083_100,S8,083/100,ポケモン,無,ホルビー,C,E,
s8_084_100,S8,084/100,ポケモン,無,ホルード,C,E,
s8_085_100,S8,085/100,ポケモン,無,ヨクバリスV,RR,E,
s8_086_100,S8,086/100,ポケモン,無,ヨクバリスVMAX,RRR,E,
s8_087_100,S8,087/100,ポケモン,無,ココガラ,C,E,
s8_088_100,S8,088/100,ポケモン,無,アオガラス,C,E,
s8_089_100,S8,089/100,トレーナーズ,グッズ,クロスシーバー,U,E,
s8_090_100,S8,090/100,トレーナーズ,グッズ,クロススイッチャー,U,E,
s8_091_100,S8,091/100,トレーナーズ,グッズ,バトルVIPパス,U,E,
s8_092_100,S8,092/100,トレーナーズ,グッズ,パワータブレット,U,E,
s8_093_100,S8,093/100,トレーナーズ,ポケモンのどうぐ,スポンジグローブ,U,E,
s8_094_100,S8,094/100,トレーナーズ,ポケモンのどうぐ,なごりの大鈴,U,E,
s8_095_100,S8,095/100,トレーナーズ,サポート,カゲツ,U,E,
s8_096_100,S8,096/100,トレーナーズ,サポート,カミツレのきらめき,U,E,
s8_097_100,S8,097/100,トレーナーズ,サポート,ダンサー,U,E,
s8_098_100,S8,098/100,トレーナーズ,サポート,ポッドとデントとコーン,U,E,
s8_099_100,S8,099/100,トレーナーズ,スタジアム,スケーターズパーク,U,E,
s8_100_100,S8,100/100,エネルギー,無,フュージョンエネルギー,U,E,
s8_101_100,S8,101/100,ポケモン,草,アマージョV,SR,E,
s8_102_100,S8,102/100,ポケモン,炎,シャンデラV,SR,E,
s8_103_100,S8,103/100,ポケモン,水,ケケンカニV,SR,E,
s8_104_100,S8,104/100,ポケモン,雷,パルスワンV,SR,E,
s8_105_100,S8,105/100,ポケモン,超,ミュウV,SR,E,
s8_106_100,S8,106/100,ポケモン,超,ミュウV,SR,E,
s8_107_100,S8,107/100,ポケモン,悪,フーパV,SR,E,
s8_108_100,S8,108/100,ポケモン,鋼,ゲノセクトV,SR,E,
s8_109_100,S8,109/100,ポケモン,鋼,ゲノセクトV,SR,E,
s8_110_100,S8,110/100,ポケモン,無,ヨクバリスV,SR,E,
s8_111_100,S8,111/100,ポケモン,無,ヨクバリスV,SR,E,
s8_112_100,S8,112/100,トレーナーズ,サポート,カゲツ,SR,E,
s8_113_100,S8,113/100,トレーナーズ,サポート,カミツレのきらめき,SR,E,
s8_114_100,S8,114/100,トレーナーズ,サポート,ダンサー,SR,E,
s8_115_100,S8,115/100,トレーナーズ,サポート,ポッドとデントとコーン,SR,E,
s8_116_100,S8,116/100,ポケモン,炎,シャンデラVMAX,HR,E,
s8_117_100,S8,117/100,ポケモン,雷,パルスワンVMAX,HR,E,
s8_118_100,S8,118/100,ポケモン,超,ミュウVMAX,HR,E,
